,video,short-term_memorability,nb_short-term_annotations,long-term_memorability,nb_long-term_annotations
519,8155,0.8672293529107825,65,0.7786690832267392,10
520,8156,0.8615468360650367,34,0.8051995385143408,11
521,8157,0.894583459504301,31,0.7840540645193577,13
522,8158,0.8662907763591543,33,0.7911969877784739,10
523,8159,0.8248580332088365,34,0.7675728239383846,11
524,8161,0.8518681108802262,35,0.7786211097795954,12
525,8162,0.8718729047586151,33,0.7642112701022133,10
526,8163,0.8283187492379677,32,0.7910707013453854,22
527,8165,0.8912615966342962,36,0.8098232674572053,10
528,8166,0.8922404643388215,33,0.779790023065774,11
529,8167,0.8601187838153764,34,0.7419096451209944,10
530,8168,0.8755030060139714,54,0.8025771056383738,16
531,8169,0.8516378507924562,33,0.7433150700823874,12
532,8170,0.8622382112981595,33,0.7651225683131423,9
533,8171,0.887558943706423,33,0.8138492426090276,9
534,8172,0.8832081104433488,34,0.8279124153523021,16
535,8174,0.853193940164904,33,0.7748979597593743,13
536,8175,0.8824017866748105,50,0.7748704961282279,29
537,8178,0.8435463779509096,33,0.7833820024263245,28
538,8179,0.8406360777390645,38,0.7390187202051751,14
539,8180,0.8758981660891526,33,0.774992893562887,14
540,8181,0.8344510370197006,33,0.7892839969341894,10
541,8182,0.8165678098879944,33,0.8170454195964061,11
542,8184,0.8678372230896625,34,0.7197730657700585,9
543,8185,0.8799907743250839,34,0.8126711742190731,10
544,8186,0.8794652975660894,34,0.8069981423591789,10
545,8187,0.8319341207522397,52,0.7934770725862738,10
546,8188,0.880777312361472,34,0.7961109689940035,13
547,8189,0.8646293431045619,33,0.7543090071138896,9
548,8190,0.8773002691900903,33,0.8257638842163931,12
549,8191,0.828587576292166,45,0.789983884462782,20
550,8192,0.8626108216488971,32,0.8183806083855715,10
551,8193,0.8380728872029993,53,0.7906590327305781,10
552,8194,0.8891476517035316,33,0.7837466028465802,16
553,8195,0.8749394128276612,33,0.8181129857046938,24
554,8196,0.8608397068093833,55,0.7682122548388138,16
555,8197,0.8280733607013244,43,0.735369992458906,11
556,8198,0.8794338481838446,33,0.8218660781095725,9
557,8199,0.8734511195483504,33,0.7873155963541715,11
558,8200,0.8688338502504925,77,0.7970707013066166,18
559,8201,0.8297981701221758,55,0.7391896168183711,13
560,8202,0.812572804014069,34,0.782414839969946,14
561,8205,0.8139138545505815,33,0.7327754577248063,11
562,8206,0.8671973147968083,32,0.7680842093495996,11
563,8207,0.8374414886359524,32,0.8003105184914256,12
564,8208,0.8835515335313485,37,0.7694470162083137,11
565,8209,0.8788416051540417,34,0.8096082807667199,16
566,8210,0.8176607851003034,34,0.7535952299027073,11
567,8211,0.813085659717489,34,0.757448888135608,12
568,8214,0.8825416308031889,32,0.7961844921857723,14
569,8215,0.8509466053305288,33,0.7565099221900689,13
570,8216,0.8396374731844951,34,0.7285411056493608,11
571,8217,0.8321732114507904,33,0.7764455913372466,11
572,8218,0.854735867507807,33,0.7875818524414435,10
573,8219,0.8647606010839932,43,0.7937394861125463,10
574,8220,0.8803250051416645,33,0.8289735109021963,14
575,8221,0.8434320379599565,52,0.7700825584284373,11
576,8222,0.8711164786431972,34,0.8311537017366014,12
577,8224,0.880041704417175,34,0.8185147620554437,11
578,8225,0.848811468582283,33,0.7769759826769319,13
579,8226,0.8964722814143697,32,0.8262285082617541,13
580,8227,0.8475652067687723,33,0.752626426528261,10
581,8228,0.8714942103033353,35,0.8004541810713568,14
582,8229,0.8883715498365371,34,0.7752032377139653,14
583,8230,0.8154933052713897,33,0.7613615201688992,14
584,8231,0.8602440191695512,34,0.7864056055894628,11
585,8233,0.8908773218103332,34,0.8329806594303699,11
586,8234,0.8652361366966546,31,0.781062844028268,10
587,8235,0.8365898368030522,32,0.7779905555487152,11
588,8236,0.8292542468846416,35,0.7616078330830418,15
589,8238,0.8485705056472571,33,0.7861348383155229,12
590,8239,0.8964703599803677,32,0.7915690126555921,13
591,8240,0.8356756544511016,43,0.7763970047840472,11
592,8241,0.8361512421040057,50,0.8019980666361042,19
593,8243,0.8710575100084184,34,0.8064297897513724,13
594,8245,0.8469951905263854,34,0.7563976809382542,11
595,8246,0.8536180519275403,34,0.7436257410196099,9
596,8247,0.8836024423973373,31,0.7966164431970261,10
597,8249,0.8231590723071978,33,0.7535640147821837,11
598,8251,0.8951110387960693,34,0.8059261559595811,9
599,8252,0.8288869429885438,35,0.7626216578205024,11
600,8253,0.8547337991013936,45,0.7299126331349889,12
601,8254,0.8588088957301033,33,0.8046600896337078,9
602,8256,0.7653696119330956,33,0.7502299853779313,13
603,8259,0.8575027449111152,34,0.7827331284718113,9
604,8260,0.8800204682110571,33,0.7795088794332112,9
605,8261,0.8679272665229699,33,0.7821364980726688,12
606,8263,0.8501547072875014,33,0.7941754807674735,14
607,8265,0.8440905701827075,33,0.7996062290031303,11
608,8266,0.8863365854262747,31,0.7952471668562227,13
609,8267,0.8550695631388643,34,0.7360338891828584,14
610,8268,0.8967357061598152,34,0.8141151272879296,9
611,8269,0.8952560897358018,42,0.8025001552708336,13
612,8271,0.8719211658453154,34,0.7746728688894511,10
613,8272,0.8726806583675439,37,0.8178538019664405,13
614,8274,0.8902624659875182,34,0.7789082629716761,13
615,8275,0.8473205746177594,30,0.7929537708727934,12
616,8276,0.8217019845236037,33,0.7757862203630369,17
617,8277,0.878410689385743,33,0.7986639927322994,15
618,8279,0.8318351740263535,33,0.7267106504610965,13
619,8280,0.8697037638394565,33,0.7898342503780343,11
620,8282,0.8587874349426134,48,0.8143317161142296,16
621,8283,0.8256559515329164,33,0.7727260158739475,10
622,8284,0.8649909352473467,34,0.6894394462280825,12
623,8286,0.896118902654925,33,0.7966825460634782,10
624,8287,0.8116329360119139,42,0.7423586296874021,10
625,8288,0.8730734649245407,32,0.7981383608762885,18
626,8289,0.8717147138976803,33,0.8322244114286254,13
627,8290,0.8312391427578986,49,0.7687940189078637,12
628,8291,0.8941916133379443,34,0.7655277480078719,11
629,8292,0.8502548656956772,34,0.8061153444504677,10
630,8293,0.9017365399954901,33,0.8371290205468006,13
631,8294,0.8847301131985618,34,0.801286130289507,18
632,8295,0.8612309916228233,31,0.7856189418883223,17
633,8296,0.8609562975925554,34,0.8255785068740947,12
634,8297,0.8726062325869113,32,0.7460370505112348,13
635,8299,0.8189426730528837,33,0.7763196329462556,14
636,8300,0.8548664971737016,33,0.7877212101570943,13
637,8301,0.804012239369057,39,0.7135612216153004,10
638,8303,0.8827153989391371,33,0.8157889983017649,12
639,8304,0.8862121902778799,33,0.7633304332463222,13
640,8305,0.8905812788959154,32,0.7864611033039177,14
641,8306,0.8643031071994336,35,0.7708314602011087,10
642,8308,0.8739884474853054,33,0.794522957890951,16
643,8309,0.8775223086505034,33,0.8041353440404181,10
644,8310,0.8680265913532742,33,0.7887389366300577,12
645,8311,0.8078776591680247,32,0.7484156401504464,10
646,8313,0.8808021783917107,33,0.8114152883332805,10
647,8314,0.8781431431233794,33,0.7852453667414121,21
648,8316,0.7922439166881635,42,0.7243271788468396,11
649,8317,0.8798985287190194,40,0.8168439921979332,13
650,8318,0.8197996978884334,32,0.760391953081588,17
651,8319,0.828602505123191,33,0.714475877584051,10
652,8322,0.8380903280439289,38,0.776112447270453,14
653,8323,0.8676128441340022,60,0.7604212944330911,25
654,8324,0.8852240056747595,32,0.7917377608187421,19
655,8325,0.8849799161659228,33,0.8010496424138861,9
656,8326,0.8747902883899595,34,0.7964546688828966,9
657,8327,0.8143499652047245,33,0.701808433899649,11
658,8328,0.8953377483888963,34,0.8063279988070321,11
659,8329,0.8444771267746825,34,0.7768821736284357,23
660,8330,0.823411653064495,32,0.7510352871428839,12
661,8331,0.8712601435095089,34,0.7702320587600404,16
662,8333,0.8520937456929261,34,0.7826824995528356,10
663,8334,0.888625519796424,33,0.7925185511300119,12
664,8335,0.8595867496492036,33,0.7743301130539528,11
665,8336,0.8318924036931719,33,0.7999729632562103,10
666,8337,0.8846994137355598,34,0.8382175822660836,10
667,8338,0.8865792359855409,33,0.794619309405102,10
668,8339,0.8466840921925574,34,0.7797959076542148,11
669,8341,0.814283917757392,33,0.6815039722259314,11
670,8344,0.8842793939969941,31,0.8377239003324174,12
671,8345,0.8532810709585666,33,0.8127167040168812,11
672,8346,0.8317979579981915,34,0.757072506037895,12
673,8347,0.8734458269438118,34,0.7952111877972367,9
674,8348,0.8655513317285664,37,0.8198479903237741,14
675,8349,0.9003236187603695,33,0.7991892305903486,10
676,8350,0.894832686657824,41,0.8050872085207869,14
677,8351,0.8785630593736794,33,0.7996057462229711,13
678,8352,0.8669249979563068,33,0.7931283811523534,13
679,8353,0.8603436976544522,46,0.7837204612590623,12
680,8354,0.8376000334228944,34,0.7930274733774041,10
681,8355,0.8857828403782009,34,0.8015628515118968,11
682,8356,0.8148834317864994,31,0.714366749967603,10
683,8357,0.8797590058025793,33,0.7938276373037155,12
684,8358,0.86353143207412,31,0.8219831925280291,11
685,8359,0.8214584000892569,33,0.7472620697087982,11
686,8360,0.8138999810758091,34,0.7406953906827719,12
687,8361,0.8311628032952871,32,0.76323118261147,16
688,8363,0.8876829713068176,33,0.8047811481806325,11
689,8364,0.8873644868094916,35,0.800971968189922,16
690,8365,0.853219496814249,34,0.7516432600824461,14
691,8366,0.8744417689681301,34,0.7660934120559337,12
692,8367,0.8937070990267258,33,0.8214902564035025,11
693,8368,0.8581552461389533,51,0.7638429885850506,13
694,8369,0.8454721955915586,32,0.7583713178412429,11
695,8371,0.874324129541497,33,0.7951082024076178,15
696,8374,0.8317130016276739,34,0.7671685804029091,16
697,8375,0.8272474395792434,43,0.7566678988902852,10
698,8377,0.8773607066786787,33,0.7893719927949172,14
699,8378,0.8686150862257823,33,0.8069965135486785,16
700,8379,0.8322460899256704,39,0.798002386977013,11
701,8380,0.8606016035469712,33,0.8075103637951719,11
702,8381,0.8407126114906096,33,0.7890352248950048,9
703,8382,0.8197579633065151,33,0.7037019756869793,12
704,8383,0.8567920614563259,33,0.7637135034050854,10
705,8384,0.8851337279826663,32,0.8213762238742909,10
706,8385,0.8565941290958035,33,0.7486330697941344,10
707,8386,0.86104360760242,36,0.7315886927659945,10
708,8387,0.8860099399642193,34,0.7877781744531376,12
709,8389,0.8296224267192456,31,0.760634858810826,11
710,8390,0.8949168876263904,33,0.8130057008872666,28
711,8394,0.8891646238068242,34,0.7993935192405324,19
712,8395,0.8702655193644473,45,0.760038853005902,22
713,8396,0.85888761084257,31,0.7761528851896047,9
714,8397,0.869773143155451,45,0.7293523010101312,10
715,8398,0.8412287722976214,52,0.7901874958369645,10
716,8399,0.8325658352182346,37,0.7434619249319294,11
717,8400,0.8397270055429136,34,0.7287258735039563,10
718,8401,0.8442657859115291,33,0.7421402954043086,11
719,8402,0.814714680880238,33,0.7474639745140182,15
720,8403,0.8504832739040371,33,0.7439901195811213,13
721,8405,0.839909160006517,34,0.7496027294637169,11
722,8406,0.8457251326809941,46,0.7747178852048127,10
723,8407,0.8958995118138321,33,0.8123237798213341,10
724,8409,0.856136497465706,49,0.7685565755256243,13
725,8410,0.8486779129448427,43,0.8185841933345354,11
726,8414,0.8905154819895167,33,0.8468534460846118,13
727,8415,0.8762277054910196,31,0.7977242408194661,9
728,8420,0.8090071003009582,32,0.7512200234010725,10
729,8421,0.8335346100124059,33,0.7843236293738887,12
730,8422,0.8614038527025152,39,0.7856037253071092,11
731,8423,0.7968251609522501,34,0.7119923929798005,12
732,8425,0.8871034904603893,34,0.8022803487250976,10
733,8426,0.8344634680880455,32,0.7800248321823188,11
734,8427,0.8497512220408305,33,0.7326509118794899,19
735,8428,0.8029180437145369,34,0.7379404884410468,17
736,8429,0.8091401395848262,33,0.7576109778659603,14
737,8430,0.8763356518275264,32,0.7975503528864356,13
738,8433,0.8106452843728447,33,0.7104684385775477,11
739,8434,0.8242923516750306,33,0.7210981761235548,9
740,8435,0.8612573948184931,33,0.7975886360955343,12
741,8436,0.8975935295490004,91,0.8230068855574869,21
742,8437,0.8205800220790352,47,0.7470137791679261,20
743,8438,0.8617618968781665,32,0.7392862410691919,11
744,8439,0.7907000624908437,34,0.7087076093880108,10
745,8441,0.8730090776064557,34,0.8082693777218258,13
746,8442,0.8296252826360359,35,0.7928194768843756,18
747,8443,0.8527268329263936,34,0.7731732944069257,12
748,8444,0.8835269029474347,34,0.8091730901474496,10
749,8446,0.8345159206493415,36,0.7592971918470156,11
750,8447,0.8593304119990188,33,0.7755704724513939,11
751,8448,0.847642702455582,34,0.8120825885343858,14
752,8449,0.9111239145375111,33,0.8469965687527364,10
753,8451,0.8792438893791231,51,0.8030403658321427,11
754,8452,0.8427544607592276,32,0.7226116161392035,10
755,8453,0.8934566964017445,34,0.8056721355411813,11
756,8454,0.8928738457800584,33,0.8015749412738256,13
757,8455,0.8696396683069848,32,0.8066038063765869,11
758,8456,0.8536438947148267,32,0.7804323255816428,14
759,8458,0.850172962948538,33,0.7732264545120965,9
760,8459,0.8857774247490561,34,0.8101200660784605,9
761,8461,0.8768983703616072,32,0.7838716889566733,11
762,8464,0.8806632603079686,34,0.8146023375150471,10
763,8465,0.8340817024257575,33,0.7875451384019605,11
764,8466,0.8551641201272736,34,0.7714115515904267,10
765,8468,0.8763674581444216,34,0.8060525448635082,11
766,8470,0.8641098958539182,34,0.8028366815807094,16
767,8471,0.8791340964554223,33,0.8231826852939783,12
768,8472,0.8614252138060727,33,0.7922643018265022,10
769,8473,0.8365016157734344,33,0.7557234861221267,13
770,8474,0.8837018858370761,33,0.8180293981390907,14
771,8475,0.8554675893401097,34,0.7854907479829476,10
772,8476,0.8146319971373341,33,0.7428814598032486,10
773,8477,0.9004267522263092,34,0.8117551795313555,11
774,8478,0.8511800768448922,71,0.8007364693951103,22
775,8479,0.8830274346264139,35,0.7944752186190465,12
776,8480,0.8304621859138149,40,0.7034367630523782,10
777,8481,0.851323006807015,34,0.7924500715345015,20
778,8482,0.8738807509687204,33,0.7890473395033916,27
779,8485,0.8627406982707079,51,0.7683462091501067,11
780,8487,0.8281653285424703,83,0.7795037644669951,22
781,8488,0.8742405722700568,47,0.7797058407363807,18
782,8489,0.8406810000098088,34,0.771859690864897,12
783,8491,0.7874277287741579,34,0.7398181212328695,11
784,8492,0.9060526024085085,33,0.8172972553572602,11
785,8493,0.8518982944857814,33,0.8082820628100583,15
786,8494,0.8953592507842377,33,0.7919399899433099,12
787,8495,0.8515131781172935,34,0.7608393581724658,14
788,8496,0.8168384177523269,33,0.7091157449957974,9
789,8497,0.7940784817731771,34,0.6824667390623993,23
790,8498,0.8779893141397972,32,0.7830695597789646,15
791,8499,0.8150458342164812,32,0.761131138353571,12
792,8500,0.8480416124145814,34,0.7508336807810525,11
793,8503,0.8625328572333952,49,0.7573569200236013,18
794,8504,0.8828689053384999,32,0.7744228666070185,14
795,8505,0.8639296330833207,34,0.7892966895031848,12
796,8506,0.897320854487036,35,0.7923219339487851,12
797,8507,0.9006491934189854,34,0.7976057653823887,10
798,8508,0.8347017471006405,34,0.771769071755476,14
799,8509,0.8475880119560852,31,0.7576443577355869,15
800,8510,0.8609984180930011,33,0.7802496614734208,14
801,8512,0.8730657213138904,34,0.771366111932647,13
802,8513,0.8491007995319699,33,0.7850056640091572,13
803,8514,0.8780178163451522,32,0.78398693004229,10
804,8515,0.827582670449361,33,0.7247276657752701,13
805,8516,0.8993937789133065,32,0.8036907751845798,13
806,8517,0.8737203262850609,50,0.8325003800737873,10
807,8518,0.8240340175580585,32,0.722933080400673,10
808,8520,0.8363150811846055,33,0.750567228616964,14
809,8521,0.8699112587529402,33,0.7546236206512266,17
810,8522,0.8726039092306268,33,0.7779926151149331,11
811,8525,0.8611442024811551,33,0.7592023450561536,15
812,8526,0.8288244408150222,32,0.7484053948261389,11
813,8529,0.8429935599784972,37,0.7622408140510428,9
814,8530,0.8955269492707104,33,0.8270963985726292,20
815,8531,0.8875741040967307,32,0.7930044580131614,19
816,8532,0.8185312150802222,32,0.7020647461609577,11
817,8535,0.873372816158313,36,0.8178341027543748,12
818,8538,0.8496715389899631,33,0.7416812584584394,14
819,8542,0.8450090005265776,55,0.725600449879413,12
820,8543,0.8813830916818902,32,0.7770566173882928,20
821,8544,0.8320147468371053,34,0.7373319523518687,10
822,8545,0.8524927077891374,33,0.7640045215181158,10
823,8546,0.8163616396594038,34,0.7366875197851515,9
824,8547,0.8278470795563738,33,0.746514633251399,10
825,8549,0.8478953998922213,33,0.7985093715032338,11
826,8550,0.853168330932386,32,0.7911852577759453,12
827,8551,0.8484658505586129,34,0.7547497782208676,13
828,8552,0.8435214381605685,33,0.7519826655074621,11
829,8553,0.8985353020383516,34,0.7970149436659489,10
830,8554,0.8660195337440106,34,0.7777359763781378,11
831,8556,0.875891523169662,35,0.8141781448543189,10
832,8557,0.8736625920607608,34,0.7886701507642364,13
833,8558,0.8873606287106693,33,0.8191758936112873,10
834,8560,0.8803534721358154,32,0.7970238208855381,11
835,8561,0.8888146880993472,55,0.807717538789534,14
836,8562,0.8777327179012466,33,0.8054275465322274,12
837,8563,0.8765882326749023,33,0.8022515142329065,12
838,8565,0.8581279051913853,33,0.7766102782623722,12
839,8566,0.8244957633175092,50,0.7641858947795249,19
840,8568,0.8259430785125962,34,0.7446071451025214,12
841,8572,0.8008456746337763,32,0.7655889763407495,16
842,8573,0.837351161724034,32,0.6872967796740654,10
843,8575,0.8308020719992278,33,0.6988340151310338,9
844,8576,0.8730857834187166,49,0.7898352421508643,12
845,8577,0.8784137613223336,34,0.7806602185026837,9
846,8578,0.8940272983720972,31,0.8056275129228693,14
847,8579,0.8382077990416161,33,0.7422822262559087,14
848,8580,0.832021558462858,33,0.7462656846313139,11
849,8581,0.875705279348314,35,0.7997938072570394,10
850,8582,0.9002697351771586,33,0.8234453153556921,10
851,8583,0.8991364925585111,34,0.8163157304815849,11
852,8584,0.8252802267473359,33,0.7795303414282424,10
853,8585,0.7797241518186174,34,0.7108341052256347,12
854,8586,0.8778003916703624,33,0.8103008588176576,12
855,8587,0.8092144282636506,33,0.7571889791226032,15
856,8588,0.848756665606714,34,0.7679497753996327,10
857,8590,0.8817279516473394,33,0.7554768619616441,11
858,8591,0.8942225768493437,33,0.8204354192070075,11
859,8592,0.8586603214106953,34,0.7686191735685923,15
860,8593,0.8406665601118354,32,0.7897490872730976,10
861,8594,0.8881597861495041,34,0.8007390474336225,14
862,8595,0.8224140124949327,33,0.7619510024848197,12
863,8596,0.8745818704188468,88,0.7883225394207775,39
864,8597,0.8558895399212598,32,0.790638387539733,12
865,8598,0.7922263521249893,37,0.7256757314531014,10
866,8600,0.9068172343710824,41,0.835885652568262,15
867,8601,0.8786375828219335,57,0.7775043162548991,10
868,8602,0.8698318246084342,37,0.7987816031270881,10
869,8603,0.7724585281444412,43,0.7673443723179229,11
870,8604,0.8418919866392838,31,0.7868447532700646,10
871,8605,0.8820957332868554,35,0.8128983760878435,11
872,8606,0.8790620690621231,43,0.7918244494588715,15
873,8607,0.9052730303639763,32,0.8533923579130356,10
874,8609,0.8946998422757475,37,0.8088748551127294,10
875,8611,0.8872373774707031,33,0.8129194108122967,12
876,8613,0.8690352764214031,34,0.7528174121795892,12
877,8614,0.8557366842442193,48,0.7909662869600469,27
878,8615,0.8571617539667434,33,0.7773539432141403,13
879,8616,0.8523331511653665,33,0.7635153975574323,9
880,8618,0.8656027220275263,33,0.8074805032060364,12
881,8619,0.8818654090881394,34,0.7960665574332548,9
882,8621,0.8956342602226891,56,0.81365426871593,9
883,8622,0.8708820668979299,31,0.7862641322051244,12
884,8623,0.8940694243920916,36,0.8278439430436318,11
885,8624,0.8805213555424013,34,0.8031324004507825,14
886,8625,0.8698203171887797,86,0.7711253591531402,18
887,8628,0.8578145407331508,33,0.7423434694299821,13
888,8629,0.8682900550662611,31,0.8243417746783042,10
889,8630,0.8643560739223877,33,0.8106602000092151,11
890,8631,0.8573867509757617,85,0.7439136356160029,18
891,8632,0.8298959584090957,33,0.7618334563237461,12
892,8633,0.8932876067190612,34,0.8018096247422619,11
893,8635,0.84652697088078,33,0.7721013109137886,14
894,8636,0.8918857673142894,33,0.818852497541996,12
895,8637,0.8868254650129548,33,0.7476734253580303,11
896,8638,0.853980619348586,32,0.774701352200303,9
897,8640,0.8638736603160824,34,0.755357869234061,16
898,8641,0.8870013207933163,33,0.7989002113017447,11
899,8642,0.8514639844140004,34,0.732197701735447,11
900,8643,0.8595667116836049,33,0.7532363439942059,14
901,8644,0.8653446943514301,33,0.7804454354140423,12
902,8646,0.8153253942138573,32,0.7475624570167558,10
903,8647,0.8641524598034731,34,0.785826332180254,10
904,8648,0.8177002020968775,33,0.7359409905678201,12
905,8649,0.8934359171402283,35,0.8113189771654246,10
906,8650,0.8419385443202737,32,0.7667723040834109,16
907,8652,0.8463515433889713,65,0.7767388081748561,12
908,8653,0.8321690265307649,38,0.762337834042439,10
909,8654,0.8613545666499325,32,0.743488981200951,13
910,8655,0.8352189480152935,34,0.7679806719148132,10
911,8657,0.8635946867101395,57,0.7454426309590542,17
912,8658,0.8940419143225034,37,0.8018046094486774,13
913,8659,0.8311085498546711,33,0.7661984491490869,11
914,8660,0.8911907270661586,55,0.8003231167072993,10
915,8661,0.8176063839932909,33,0.7443248166348349,10
916,8663,0.8884489703882968,32,0.7985203484890008,12
917,8664,0.819259226096997,33,0.7251220895456731,10
918,8665,0.8843583213109817,34,0.7878742003802434,15
919,8667,0.8678481127337483,32,0.771407823571285,11
920,8668,0.8703168015599002,33,0.7723277256796901,10
921,8669,0.8458806542982014,32,0.775364232855105,12
922,8670,0.8363269907755685,33,0.7941860776314686,12
923,8671,0.8824679092309333,33,0.7737274290320681,13
924,8672,0.855952345410361,34,0.7911780709967633,10
925,8673,0.8465151356879878,34,0.7643875750051958,11
926,8674,0.8440513026955134,48,0.766128307613268,17
927,8676,0.8396819543994699,33,0.7969943778647186,20
928,8677,0.8386107347590624,51,0.8165803615851397,9
929,8678,0.9007912573266176,33,0.8009624746267533,14
930,8679,0.8582968791699099,34,0.766794300845504,13
931,8680,0.8914699686994271,34,0.8018836758431072,14
932,8683,0.8457543178302103,39,0.7780857470897087,16
933,8684,0.8683616134618637,33,0.7806599903954102,12
934,8685,0.8427721349550524,34,0.7412641852497758,13
935,8687,0.8520909812121354,34,0.7397709327700189,14
936,8689,0.8048334015263258,34,0.7735943131485058,10
937,8691,0.8980112661186408,32,0.7860917837386019,11
938,8692,0.8760073626120916,33,0.7971711253011663,23
939,8693,0.8206711366489915,33,0.7603107738139332,12
940,8694,0.858439953468027,34,0.7810434738077102,18
941,8695,0.8715555069034653,48,0.8120252152577632,14
942,8696,0.8643828665737071,39,0.7719895618815784,10
943,8698,0.8890491345818919,33,0.7914681553269355,10
944,8700,0.8894711273629805,33,0.8204251847581981,16
945,8701,0.8220694029144294,48,0.7658176007637387,14
946,8702,0.8758785912360227,33,0.8001884474616957,11
947,8704,0.8323111601979977,36,0.7659021388131348,9
948,8705,0.8867393183118967,33,0.8010046047345659,11
949,8708,0.8960147916912623,32,0.8190169393114509,11
950,8709,0.8887174040448239,34,0.8381929145774651,10
951,8710,0.8907870256637709,64,0.8223782629719183,34
952,8711,0.8911058058368387,33,0.8175321809284345,9
953,8713,0.8795045853014694,64,0.8122459817966001,11
954,8714,0.8863378362969032,32,0.8367640942186039,9
955,8717,0.8696412381537354,33,0.7944709257586068,19
956,8718,0.885717845729371,34,0.8095952298773296,9
957,8719,0.8709254396804424,34,0.7558625507484601,14
958,8720,0.89255357171838,35,0.7904802991096047,12
959,8722,0.8605302397642336,33,0.8025028289800823,10
960,8723,0.8885590016385922,33,0.8165629899281256,14
961,8724,0.8423671851492291,32,0.7778199143812673,15
962,8725,0.8603898451454881,33,0.7695587632157845,13
963,8726,0.8876943661318852,33,0.7595994101710479,15
964,8727,0.8654300119346503,50,0.7837807653307035,13
965,8729,0.8727047106562064,48,0.8019175569755961,14
966,8730,0.8681714817524152,45,0.7996856764387041,10
967,8731,0.832897097980174,34,0.7525141265200574,10
968,8732,0.8876408727160812,34,0.7861018637059554,11
969,8733,0.8506425669252913,35,0.7942568873541788,10
970,8734,0.8421294369421528,41,0.779814957545269,10
971,8735,0.8829660802545477,33,0.7660609580721324,13
972,8736,0.8518382023644885,34,0.7554674513097771,13
973,8738,0.8670066418222664,34,0.7940567379331667,11
974,8739,0.8163440591932632,33,0.7223915800966586,13
975,8740,0.8943498464535468,31,0.8101612364269382,10
976,8741,0.8425098425914682,33,0.7350663777109588,17
977,8742,0.8395941725999462,34,0.7499473622971352,15
978,8743,0.8470719777604799,33,0.8039390765276108,11
979,8744,0.8526913331860202,35,0.7960104559876102,12
980,8746,0.8820543378112236,33,0.8115635382255832,10
981,8748,0.8345955742944661,43,0.757065937437709,10
982,8749,0.8178799466675564,33,0.7251493937244753,14
983,8750,0.8777757459551396,34,0.8004275765489788,11
984,8751,0.8667491567708788,34,0.7808068768511829,10
985,8752,0.836706558806455,34,0.7784191862399291,10
986,8753,0.8817277486342587,34,0.7967585944414514,10
987,8754,0.8979323441324941,33,0.8249665583528292,12
988,8755,0.8610307689794369,88,0.785804740348252,39
989,8756,0.8863550524490608,32,0.8139439079956874,10
990,8757,0.8774226273545331,33,0.8170206437410261,12
991,8758,0.8289900206048257,33,0.7133833773637835,14
992,8759,0.825128503189298,32,0.7760518947703947,9
993,8760,0.8579383217173059,33,0.7617297159317388,12
994,8762,0.8527719830880769,31,0.7740445603927697,10
995,8763,0.8355529533902316,33,0.7302838678614562,15
996,8764,0.8742651426285587,34,0.782887312649556,14
997,8765,0.8282627383949388,34,0.7577679269486237,15
998,8766,0.8131552846662579,32,0.7399909167366994,10
999,8768,0.857575158242502,33,0.7875317871167447,13
1000,8770,0.8897947605682056,32,0.8149556711131742,16
1001,8771,0.8878239635611036,40,0.7864761971773306,11
1002,8772,0.8527557112024238,33,0.7783830596823742,14
1003,8774,0.8318293647213629,49,0.7421883602227624,14
1004,8775,0.8776095187907117,32,0.734343500178116,12
1005,8776,0.8603149992464167,33,0.7569292143952909,11
1006,8778,0.8780458304936457,34,0.7874183572793768,10
1007,8779,0.877081514245431,36,0.7664876467178842,12
1008,8780,0.881807463645455,32,0.7562945470145787,10
1009,8781,0.8470340959721034,56,0.7576947172945336,13
1010,8782,0.8482238951350524,32,0.7407463334441647,12
1011,8783,0.8816510926138198,33,0.8329033763100416,11
1012,8784,0.830291068997304,34,0.735356558633329,16
1013,8785,0.8115877916952201,33,0.7485854068878467,13
1014,8786,0.8716692667928724,35,0.7736789397455756,12
1015,8788,0.8783389537691865,32,0.795858590519282,16
1016,8789,0.8595894213239402,32,0.7748585485206794,12
1017,8790,0.8976017847516412,34,0.8041293491109034,11
1018,8791,0.8982717257113565,31,0.7879462255563795,14
1019,8792,0.8146290502350098,33,0.7499643947016276,14
1020,8794,0.8278522719502149,33,0.7652547804626039,11
1021,8795,0.8447126273470235,41,0.7616321622790866,10
1022,8796,0.8801000717473808,32,0.785569125471931,11
1023,8797,0.9072456720890735,57,0.7993593733941071,10
1024,8799,0.8540775225817392,34,0.7552374344866458,9
1025,8800,0.8650072204015832,34,0.779270711797505,10
1026,8802,0.867883750906492,33,0.7757487519642998,10
1027,8803,0.8622376137759887,32,0.7926111184423856,12
1028,8804,0.8866742201489041,33,0.8059673742284905,19
1029,8805,0.8828824423086942,32,0.7993381386161241,21
1030,8806,0.825566048413503,33,0.7516610126200004,20
1031,8807,0.8696547539998002,33,0.7982457411494857,9
1032,8808,0.8273002890811246,34,0.7490762703731063,15
1033,8810,0.8350034529561827,38,0.7099760614503767,10
1034,8811,0.8431413365172478,33,0.754144729257711,16
1035,8813,0.8260493829274632,33,0.7470824700968871,12
1036,8814,0.8610725938334298,34,0.7548381190711791,11
1037,8815,0.8949630639731175,32,0.8186614301549072,10
